lat,lon,lst_start,lst_end,change_C
-89.15,-90.35,-25.0,-25.0,0.0
-89.15,-89.55,-25.0,-25.0,0.0
-89.15,-88.75,-25.0,-25.0,0.0
-89.15,-87.95,-25.0,-25.0,0.0
-89.15,-87.15,-25.0,-25.0,0.0
-89.15,-86.35,-25.0,-25.0,0.0
-89.15,-85.55,-25.0,-25.0,0.0
-89.15,-84.75,-25.0,-25.0,0.0
-89.15,-83.95,-25.0,-25.0,0.0
-89.15,-83.15,-25.0,-25.0,0.0
-89.15,-82.35,-25.0,-25.0,0.0
-89.15,-81.55,-25.0,-25.0,0.0
-89.15,-80.75,-25.0,-25.0,0.0
-89.15,-79.95,-25.0,-25.0,0.0
-89.15,-79.15,-25.0,-25.0,0.0
-89.15,-78.35,-25.0,-25.0,0.0
-89.15,-77.55,-25.0,-25.0,0.0
-89.15,-76.75,-25.0,-25.0,0.0
-89.15,-75.95,-25.0,-25.0,0.0
-89.15,-75.15,-25.0,-25.0,0.0
-89.15,-74.35,-25.0,-25.0,0.0
-89.15,-73.55,-25.0,-25.0,0.0
-89.15,-72.75,-25.0,-25.0,0.0
-89.15,-71.95,-25.0,-25.0,0.0
-89.15,-71.15,-25.0,-25.0,0.0
-89.15,-70.35,-25.0,-25.0,0.0
-89.15,-69.55,-25.0,-25.0,0.0
-89.15,-68.75,-25.0,-25.0,0.0
-89.15,-67.95,-25.0,-25.0,0.0
